week,department,sub_department,sku,product,gt_price,gt_regular_price,cost,promo_flag,units,walmart_price,nofrills_price,dollarama_price
2024-04-15,Health & Beauty,Oral Care,SKU1031,Floss,2.8,2.8,2.1,0,47,2.83,2.78,2.62
2024-04-22,Health & Beauty,Oral Care,SKU1031,Floss,2.87,2.87,2.09,0,210,2.8,2.79,2.7
2024-04-29,Health & Beauty,Oral Care,SKU1031,Floss,2.88,2.88,2.1,0,202,2.78,2.85,2.63
2024-05-06,Health & Beauty,Oral Care,SKU1031,Floss,2.86,2.86,2.1,0,169,2.89,2.76,2.61
2024-05-13,Health & Beauty,Oral Care,SKU1031,Floss,2.93,2.93,2.11,0,149,2.64,2.82,2.57
2024-05-20,Health & Beauty,Oral Care,SKU1031,Floss,2.88,2.88,2.1,0,96,2.86,2.59,2.55
2024-05-27,Health & Beauty,Oral Care,SKU1031,Floss,2.74,2.74,2.11,0,67,2.72,2.73,2.44
2024-06-03,Health & Beauty,Oral Care,SKU1031,Floss,2.73,2.73,2.12,0,200,2.63,2.71,2.55
2024-06-10,Health & Beauty,Oral Care,SKU1031,Floss,2.77,2.77,2.12,0,114,2.94,2.86,2.54
2024-06-17,Health & Beauty,Oral Care,SKU1031,Floss,2.72,2.72,2.12,0,66,2.75,2.8,2.77
2024-06-24,Health & Beauty,Oral Care,SKU1031,Floss,2.72,2.72,2.12,0,204,2.66,2.52,2.53
2024-07-01,Health & Beauty,Oral Care,SKU1031,Floss,2.73,2.73,2.12,0,201,2.47,2.67,2.58
2024-07-08,Health & Beauty,Oral Care,SKU1031,Floss,2.83,2.83,2.12,0,130,2.7,2.76,2.57
2024-07-15,Health & Beauty,Oral Care,SKU1031,Floss,2.61,2.61,2.13,0,228,2.53,2.69,2.56
2024-07-22,Health & Beauty,Oral Care,SKU1031,Floss,2.74,2.74,2.13,0,203,2.69,2.57,2.65
2024-07-29,Health & Beauty,Oral Care,SKU1031,Floss,2.7,2.7,2.13,0,67,2.7,2.58,2.45
2024-08-05,Health & Beauty,Oral Care,SKU1031,Floss,2.67,2.67,2.12,0,71,2.65,2.5,2.49
2024-08-12,Health & Beauty,Oral Care,SKU1031,Floss,2.33,2.65,2.14,1,226,2.55,2.7,2.38
2024-08-19,Health & Beauty,Oral Care,SKU1031,Floss,2.53,2.53,2.13,0,97,2.62,2.64,2.55
2024-08-26,Health & Beauty,Oral Care,SKU1031,Floss,2.69,2.69,2.13,0,73,2.43,2.56,2.32
2024-09-02,Health & Beauty,Oral Care,SKU1031,Floss,2.59,2.59,2.14,0,105,2.48,2.53,2.43
2024-09-09,Health & Beauty,Oral Care,SKU1031,Floss,2.59,2.59,2.14,0,44,2.47,2.51,2.41
2024-09-16,Health & Beauty,Oral Care,SKU1031,Floss,2.63,2.63,2.14,0,44,2.45,2.45,2.57
2024-09-23,Health & Beauty,Oral Care,SKU1031,Floss,2.51,2.51,2.15,0,70,2.63,2.53,2.37
2024-09-30,Health & Beauty,Oral Care,SKU1031,Floss,2.54,2.54,2.14,0,84,2.5,2.7,2.53
2024-10-07,Health & Beauty,Oral Care,SKU1031,Floss,2.57,2.57,2.14,0,81,2.55,2.54,2.28
2024-10-14,Health & Beauty,Oral Care,SKU1031,Floss,2.57,2.57,2.14,0,249,2.52,2.48,2.48
2024-10-21,Health & Beauty,Oral Care,SKU1031,Floss,2.53,2.53,2.15,0,118,2.6,2.66,2.4
2024-10-28,Health & Beauty,Oral Care,SKU1031,Floss,2.6,2.6,2.16,0,102,2.59,2.49,2.52
2024-11-04,Health & Beauty,Oral Care,SKU1031,Floss,2.63,2.63,2.16,0,216,2.63,2.62,2.46
2024-11-11,Health & Beauty,Oral Care,SKU1031,Floss,2.78,2.78,2.15,0,166,2.56,2.66,2.42
2024-11-18,Health & Beauty,Oral Care,SKU1031,Floss,2.7,2.7,2.16,0,126,2.65,2.75,2.44
2024-11-25,Health & Beauty,Oral Care,SKU1031,Floss,2.71,2.71,2.15,0,173,2.63,2.54,2.48
2024-12-02,Health & Beauty,Oral Care,SKU1031,Floss,2.66,2.66,2.15,0,43,2.51,2.8,2.53
2024-12-09,Health & Beauty,Oral Care,SKU1031,Floss,2.71,2.71,2.17,0,249,2.66,2.66,2.68
2024-12-16,Health & Beauty,Oral Care,SKU1031,Floss,2.8,2.8,2.17,0,83,2.63,2.63,2.54
2024-12-23,Health & Beauty,Oral Care,SKU1031,Floss,2.76,2.76,2.17,0,214,2.68,2.8,2.41
2024-12-30,Health & Beauty,Oral Care,SKU1031,Floss,2.03,2.69,2.17,1,306,2.64,2.54,2.4
2025-01-06,Health & Beauty,Oral Care,SKU1031,Floss,2.77,2.77,2.17,0,256,2.69,2.74,2.61
2025-01-13,Health & Beauty,Oral Care,SKU1031,Floss,2.71,2.71,2.18,0,189,2.55,2.7,2.49
2025-01-20,Health & Beauty,Oral Care,SKU1031,Floss,2.86,2.86,2.17,0,142,2.88,2.71,2.57
2025-01-27,Health & Beauty,Oral Care,SKU1031,Floss,2.78,2.78,2.17,0,173,2.75,2.74,2.76
2025-02-03,Health & Beauty,Oral Care,SKU1031,Floss,2.74,2.74,2.18,0,103,2.6,2.71,2.79
2025-02-10,Health & Beauty,Oral Care,SKU1031,Floss,2.77,2.77,2.18,0,199,2.73,2.79,2.61
2025-02-17,Health & Beauty,Oral Care,SKU1031,Floss,2.84,2.84,2.18,0,191,2.79,2.74,2.73
2025-02-24,Health & Beauty,Oral Care,SKU1031,Floss,2.72,2.72,2.19,0,180,2.9,2.77,2.77
2025-03-03,Health & Beauty,Oral Care,SKU1031,Floss,2.97,2.97,2.19,0,114,2.83,2.83,2.7
2025-03-10,Health & Beauty,Oral Care,SKU1031,Floss,2.87,2.87,2.19,0,132,2.68,2.73,2.62
2025-03-17,Health & Beauty,Oral Care,SKU1031,Floss,2.86,2.86,2.19,0,248,2.69,2.93,2.5
2025-03-24,Health & Beauty,Oral Care,SKU1031,Floss,2.8,2.8,2.19,0,222,2.84,2.8,2.7
2025-03-31,Health & Beauty,Oral Care,SKU1031,Floss,2.84,2.84,2.19,0,184,2.82,2.85,2.75
2025-04-07,Health & Beauty,Oral Care,SKU1031,Floss,2.85,2.85,2.2,0,194,2.8,2.73,2.59
2025-04-14,Health & Beauty,Oral Care,SKU1031,Floss,2.82,2.82,2.2,0,108,2.8,2.94,2.67
2025-04-21,Health & Beauty,Oral Care,SKU1031,Floss,2.8,2.8,2.19,0,65,2.65,2.79,2.51
2025-04-28,Health & Beauty,Oral Care,SKU1031,Floss,2.83,2.83,2.19,0,151,2.84,2.75,2.72
2025-05-05,Health & Beauty,Oral Care,SKU1031,Floss,2.92,2.92,2.2,0,268,2.8,2.84,2.71
2025-05-12,Health & Beauty,Oral Care,SKU1031,Floss,2.87,2.87,2.2,0,222,2.78,2.78,2.7
2025-05-19,Health & Beauty,Oral Care,SKU1031,Floss,2.56,2.88,2.21,1,145,2.68,2.96,2.49
2025-05-26,Health & Beauty,Oral Care,SKU1031,Floss,2.76,2.76,2.21,0,61,2.76,2.86,2.54
2025-06-02,Health & Beauty,Oral Care,SKU1031,Floss,2.92,2.92,2.2,0,68,2.83,2.61,2.58
2025-06-09,Health & Beauty,Oral Care,SKU1031,Floss,2.78,2.78,2.21,0,108,2.68,2.81,2.52
2025-06-16,Health & Beauty,Oral Care,SKU1031,Floss,2.22,2.87,2.22,1,61,2.7,2.82,2.57
2025-06-23,Health & Beauty,Oral Care,SKU1031,Floss,2.75,2.75,2.21,0,209,2.6,2.68,2.53
2025-06-30,Health & Beauty,Oral Care,SKU1031,Floss,2.72,2.72,2.22,0,96,2.7,2.73,2.58
2025-07-07,Health & Beauty,Oral Care,SKU1031,Floss,2.78,2.78,2.22,0,264,2.83,2.68,2.56
2025-07-14,Health & Beauty,Oral Care,SKU1031,Floss,2.47,2.75,2.22,1,301,2.53,2.76,2.53
2025-07-21,Health & Beauty,Oral Care,SKU1031,Floss,2.67,2.67,2.23,0,83,2.66,2.58,2.51
2025-07-28,Health & Beauty,Oral Care,SKU1031,Floss,2.7,2.7,2.23,0,71,2.48,2.55,2.58
2025-08-04,Health & Beauty,Oral Care,SKU1031,Floss,2.63,2.63,2.22,0,186,2.41,2.51,2.43
2025-08-11,Health & Beauty,Oral Care,SKU1031,Floss,2.65,2.65,2.23,0,207,2.47,2.67,2.46
2025-08-18,Health & Beauty,Oral Care,SKU1031,Floss,2.67,2.67,2.23,0,179,2.46,2.61,2.6
2025-08-25,Health & Beauty,Oral Care,SKU1031,Floss,2.67,2.67,2.23,0,178,2.56,2.66,2.36
2025-09-01,Health & Beauty,Oral Care,SKU1031,Floss,2.7,2.7,2.24,0,85,2.69,2.68,2.41
2025-09-08,Health & Beauty,Oral Care,SKU1031,Floss,2.73,2.73,2.24,0,173,2.49,2.6,2.42
2025-09-15,Health & Beauty,Oral Care,SKU1031,Floss,2.64,2.64,2.24,0,126,2.42,2.68,2.45
2025-09-22,Health & Beauty,Oral Care,SKU1031,Floss,2.54,2.54,2.25,0,201,2.47,2.58,2.39
2025-09-29,Health & Beauty,Oral Care,SKU1031,Floss,2.6,2.6,2.24,0,99,2.48,2.68,2.42
2025-10-06,Health & Beauty,Oral Care,SKU1031,Floss,2.11,2.55,2.24,1,161,2.75,2.5,2.34
2025-10-13,Health & Beauty,Oral Care,SKU1031,Floss,2.57,2.57,2.24,0,249,2.58,2.73,2.4
2025-10-20,Health & Beauty,Oral Care,SKU1031,Floss,2.55,2.55,2.25,0,94,2.55,2.61,2.48
2025-10-27,Health & Beauty,Oral Care,SKU1031,Floss,2.64,2.64,2.25,0,38,2.46,2.59,2.48
2025-11-03,Health & Beauty,Oral Care,SKU1031,Floss,2.5,2.5,2.25,0,103,2.55,2.53,2.41
2025-11-10,Health & Beauty,Oral Care,SKU1031,Floss,2.58,2.58,2.26,0,139,2.5,2.52,2.42
2025-11-17,Health & Beauty,Oral Care,SKU1031,Floss,2.65,2.65,2.26,0,117,2.65,2.56,2.48
2025-11-24,Health & Beauty,Oral Care,SKU1031,Floss,2.65,2.65,2.26,0,64,2.59,2.59,2.6
2025-12-01,Health & Beauty,Oral Care,SKU1031,Floss,2.6,2.6,2.26,0,112,2.53,2.69,2.51
2025-12-08,Health & Beauty,Oral Care,SKU1031,Floss,2.69,2.69,2.27,0,121,2.6,2.71,2.46
2025-12-15,Health & Beauty,Oral Care,SKU1031,Floss,2.23,2.71,2.27,1,177,2.7,2.66,2.71
2025-12-22,Health & Beauty,Oral Care,SKU1031,Floss,2.72,2.72,2.27,0,60,2.62,2.81,2.65
2024-01-01,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.55,13.55,8.83,0,154,13.29,13.58,12.75
2024-01-08,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.34,13.34,8.81,0,227,13.84,13.4,12.24
2024-01-15,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.03,14.03,8.85,0,182,14.25,13.38,13.01
2024-01-22,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.49,14.49,8.81,0,149,14.25,13.45,13.51
2024-01-29,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.27,14.27,8.85,0,106,13.73,12.83,13.56
2024-02-05,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.13,14.13,8.86,0,62,13.76,14.15,13.27
2024-02-12,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.59,14.59,8.88,0,177,14.37,14.08,13.45
2024-02-19,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.42,14.42,8.87,0,189,13.62,13.6,13.65
2024-02-26,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.9,13.9,8.88,0,87,13.77,13.27,12.79
2024-03-04,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.74,13.74,8.9,0,225,14.09,13.95,13.05
2024-03-11,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.44,13.44,8.88,0,204,14.44,14.22,12.89
2024-03-18,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.15,14.15,8.91,0,253,13.91,15.05,13.38
2024-03-25,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.81,14.51,8.91,1,200,13.76,14.07,14.26
2024-04-01,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.82,13.82,8.89,0,197,14.71,14.07,12.46
2024-04-08,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.42,14.42,8.9,0,67,14.35,14.08,13.7
2024-04-15,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.98,13.98,8.94,0,144,14.1,14.36,12.32
2024-04-22,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.99,13.99,8.95,0,52,13.61,14.11,13.07
2024-04-29,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.1,14.1,8.94,0,216,13.49,14.4,12.9
2024-05-06,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.01,14.01,8.98,0,221,13.78,14.67,14.03
2024-05-13,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.14,14.14,8.98,0,36,14.4,14.05,14.0
2024-05-20,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.0,14.0,8.97,0,120,13.38,14.02,12.65
2024-05-27,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.81,13.83,8.99,1,273,13.88,14.14,13.72
2024-06-03,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.97,13.97,8.96,0,56,13.92,14.13,13.64
2024-06-10,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.32,13.32,8.98,0,165,13.34,13.6,13.81
2024-06-17,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.38,14.38,9.03,0,131,14.14,14.27,13.09
2024-06-24,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.45,13.45,8.99,0,217,12.94,14.32,12.31
2024-07-01,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.69,13.69,9.05,0,152,13.4,13.99,12.65
2024-07-08,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.9,13.9,9.03,0,162,14.33,12.99,13.45
2024-07-15,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.13,14.13,9.02,0,185,12.81,13.3,12.92
2024-07-22,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.96,13.96,9.05,0,178,12.93,12.34,12.54
2024-07-29,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.6,13.6,9.03,0,231,13.07,14.06,13.28
2024-08-05,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.18,13.18,9.06,0,76,12.87,12.92,12.85
2024-08-12,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.26,13.05,9.08,1,115,12.9,13.23,12.22
2024-08-19,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.6,12.6,9.06,0,249,13.29,13.38,11.76
2024-08-26,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.0,13.0,9.09,0,80,13.12,13.42,12.63
2024-09-02,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.22,13.22,9.07,0,214,12.66,13.52,12.65
2024-09-09,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.86,12.86,9.1,0,225,13.24,12.52,13.55
2024-09-16,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.45,13.45,9.07,0,145,12.48,12.25,11.85
2024-09-23,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.35,13.35,9.11,0,262,12.36,13.31,12.53
2024-09-30,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.69,12.69,9.1,0,102,12.92,12.94,12.74
2024-10-07,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.13,13.13,9.12,0,158,12.48,13.74,13.02
2024-10-14,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.03,13.03,9.14,0,145,13.24,13.27,12.3
2024-10-21,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.05,13.05,9.16,0,204,12.85,13.91,12.16
2024-10-28,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.14,13.14,9.15,0,91,12.65,13.22,12.29
2024-11-04,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.44,13.44,9.16,0,70,12.07,13.0,12.46
2024-11-11,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.48,13.41,9.18,1,426,13.47,12.24,12.42
2024-11-18,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.31,13.31,9.17,0,115,12.9,12.38,12.01
2024-11-25,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.09,14.09,9.19,0,125,13.35,12.78,12.6
2024-12-02,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.34,13.34,9.2,0,126,13.6,13.0,13.19
2024-12-09,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.39,13.39,9.19,0,160,13.4,12.7,12.1
2024-12-16,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.03,13.27,9.22,1,123,13.16,13.01,12.91
2024-12-23,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.96,13.96,9.22,0,201,13.32,13.15,12.98
2024-12-30,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.79,13.79,9.22,0,151,13.36,13.49,13.15
2025-01-06,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.04,14.04,9.26,0,205,13.14,12.65,13.01
2025-01-13,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.11,14.11,9.21,0,201,14.45,13.91,12.39
2025-01-20,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.33,14.33,9.24,0,169,12.62,13.64,12.83
2025-01-27,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.43,13.43,9.26,0,41,13.54,14.13,13.08
2025-02-03,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.62,13.62,9.26,0,200,14.1,13.63,13.55
2025-02-10,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,10.52,13.77,9.27,1,124,13.4,13.89,13.53
2025-02-17,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.1,14.1,9.27,0,117,13.68,13.93,13.14
2025-02-24,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.43,14.43,9.28,0,195,14.07,14.92,13.9
2025-03-03,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.18,14.18,9.26,0,280,14.11,14.42,13.89
2025-03-10,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.97,13.97,9.32,0,205,13.87,14.0,13.37
2025-03-17,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.62,14.62,9.32,0,101,14.4,13.89,13.65
2025-03-24,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.23,14.23,9.31,0,138,13.87,14.06,14.34
2025-03-31,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.35,14.35,9.31,0,54,13.86,13.99,12.72
2025-04-07,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,10.97,14.2,9.35,1,494,14.14,13.69,13.57
2025-04-14,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.31,14.31,9.32,0,85,14.3,13.67,13.19
2025-04-21,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.08,14.67,9.33,1,177,14.57,15.06,13.66
2025-04-28,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.1,14.1,9.38,0,85,14.74,15.03,13.37
2025-05-05,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.22,14.22,9.36,0,51,13.57,13.61,13.4
2025-05-12,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.93,13.93,9.39,0,160,13.62,13.94,13.1
2025-05-19,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.56,14.56,9.4,0,220,14.03,14.38,13.33
2025-05-26,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.54,13.54,9.38,0,232,14.23,13.52,12.88
2025-06-02,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.35,13.35,9.39,0,211,12.75,12.64,12.47
2025-06-09,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,14.02,14.02,9.37,0,174,13.23,13.94,13.62
2025-06-16,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.42,13.42,9.42,0,214,13.24,14.35,12.2
2025-06-23,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.8,13.8,9.42,0,169,13.62,13.56,13.22
2025-06-30,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.8,13.8,9.46,0,252,13.54,12.89,13.36
2025-07-07,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.47,13.47,9.44,0,87,13.88,13.09,12.65
2025-07-14,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.46,13.46,9.43,0,153,13.79,13.07,13.6
2025-07-21,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.91,12.91,9.47,0,132,12.99,12.74,12.47
2025-07-28,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.14,13.14,9.44,0,196,13.04,12.7,12.4
2025-08-04,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.2,12.78,9.49,1,268,12.51,12.42,11.92
2025-08-11,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.3,13.3,9.47,0,188,13.51,13.2,12.04
2025-08-18,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.88,12.88,9.51,0,42,12.77,13.31,12.48
2025-08-25,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.23,13.23,9.47,0,125,12.66,12.11,12.26
2025-09-01,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.2,13.2,9.51,0,111,12.59,13.01,12.31
2025-09-08,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.87,12.87,9.51,0,187,12.66,12.43,11.65
2025-09-15,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.09,13.09,9.51,0,95,12.75,12.95,11.78
2025-09-22,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.89,12.89,9.55,0,224,12.57,13.15,12.12
2025-09-29,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.15,13.15,9.53,0,134,13.17,11.77,12.35
2025-10-06,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.24,13.24,9.55,0,64,12.91,12.87,12.31
2025-10-13,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.14,13.14,9.55,0,117,12.14,12.17,12.25
2025-10-20,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.29,13.29,9.54,0,37,12.12,12.54,11.99
2025-10-27,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,10.34,13.52,9.59,1,383,13.21,13.43,13.0
2025-11-03,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,12.83,12.83,9.6,0,189,12.4,12.22,12.63
2025-11-10,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.08,13.08,9.61,0,75,13.11,12.9,13.26
2025-11-17,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.25,13.08,9.59,1,410,13.24,12.96,11.95
2025-11-24,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.21,13.21,9.58,0,77,12.52,12.9,12.43
2025-12-01,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.7,13.7,9.61,0,84,12.97,12.84,13.46
2025-12-08,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.8,13.8,9.65,0,95,13.78,12.76,12.98
2025-12-15,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,11.98,13.89,9.63,1,202,13.33,13.36,12.54
2025-12-22,Health & Beauty,Oral Care,SKU1032,Toothbrush 2pk,13.19,13.19,9.64,0,122,13.43,13.79,12.7
2024-01-01,Health & Beauty,OTC,SKU1033,Pain Relief,12.45,12.45,8.36,0,70,12.38,12.54,12.4
2024-01-08,Health & Beauty,OTC,SKU1033,Pain Relief,12.92,12.92,8.38,0,58,12.39,12.9,11.13
2024-01-15,Health & Beauty,OTC,SKU1033,Pain Relief,12.94,12.94,8.4,0,38,12.69,12.84,12.61
2024-01-22,Health & Beauty,OTC,SKU1033,Pain Relief,13.12,13.12,8.41,0,47,12.79,13.22,11.93
2024-01-29,Health & Beauty,OTC,SKU1033,Pain Relief,13.12,13.12,8.4,0,56,12.32,12.42,11.55
2024-02-05,Health & Beauty,OTC,SKU1033,Pain Relief,11.22,12.76,8.43,1,258,12.26,12.6,12.34
2024-02-12,Health & Beauty,OTC,SKU1033,Pain Relief,12.84,12.84,8.44,0,133,12.93,12.46,11.96
2024-02-19,Health & Beauty,OTC,SKU1033,Pain Relief,13.09,13.09,8.41,0,221,12.6,12.63,12.11
2024-02-26,Health & Beauty,OTC,SKU1033,Pain Relief,12.89,12.89,8.42,0,173,13.32,12.36,12.35
2024-03-04,Health & Beauty,OTC,SKU1033,Pain Relief,13.55,13.55,8.43,0,154,12.98,14.09,11.77
2024-03-11,Health & Beauty,OTC,SKU1033,Pain Relief,13.61,13.61,8.41,0,188,13.36,13.86,11.99
2024-03-18,Health & Beauty,OTC,SKU1033,Pain Relief,13.55,13.55,8.46,0,132,12.39,13.16,12.82
2024-03-25,Health & Beauty,OTC,SKU1033,Pain Relief,11.82,13.07,8.45,1,319,13.06,13.11,12.59
2024-04-01,Health & Beauty,OTC,SKU1033,Pain Relief,13.24,13.24,8.47,0,161,13.61,13.18,12.2
2024-04-08,Health & Beauty,OTC,SKU1033,Pain Relief,12.67,12.67,8.5,0,110,13.07,12.71,12.33
2024-04-15,Health & Beauty,OTC,SKU1033,Pain Relief,12.96,12.96,8.51,0,204,13.4,13.84,12.68
2024-04-22,Health & Beauty,OTC,SKU1033,Pain Relief,12.72,12.72,8.47,0,193,12.37,13.51,12.79
2024-04-29,Health & Beauty,OTC,SKU1033,Pain Relief,13.12,13.12,8.5,0,45,12.72,12.95,12.46
2024-05-06,Health & Beauty,OTC,SKU1033,Pain Relief,13.09,13.09,8.53,0,260,13.76,12.96,13.02
2024-05-13,Health & Beauty,OTC,SKU1033,Pain Relief,13.01,13.01,8.51,0,136,12.85,13.11,12.32
2024-05-20,Health & Beauty,OTC,SKU1033,Pain Relief,13.17,13.17,8.5,0,111,13.54,13.88,12.59
2024-05-27,Health & Beauty,OTC,SKU1033,Pain Relief,12.96,12.96,8.55,0,186,12.5,12.9,11.87
2024-06-03,Health & Beauty,OTC,SKU1033,Pain Relief,12.76,12.76,8.53,0,139,12.55,12.89,12.83
2024-06-10,Health & Beauty,OTC,SKU1033,Pain Relief,10.82,13.24,8.55,1,379,12.47,13.2,11.79
2024-06-17,Health & Beauty,OTC,SKU1033,Pain Relief,12.35,12.35,8.54,0,184,12.99,12.54,11.7
2024-06-24,Health & Beauty,OTC,SKU1033,Pain Relief,12.85,12.85,8.55,0,52,12.81,12.78,12.19
2024-07-01,Health & Beauty,OTC,SKU1033,Pain Relief,12.75,12.75,8.56,0,74,12.44,12.47,12.46
2024-07-08,Health & Beauty,OTC,SKU1033,Pain Relief,10.11,12.64,8.56,1,265,12.16,12.37,12.24
2024-07-15,Health & Beauty,OTC,SKU1033,Pain Relief,12.34,12.34,8.57,0,132,12.73,12.42,12.34
2024-07-22,Health & Beauty,OTC,SKU1033,Pain Relief,12.59,12.59,8.57,0,197,11.56,12.6,11.17
